player_id,match_id,minutes_played,goals,assists,shots,shots_on_target,passes_attempted,passes_completed,key_passes,tackles,interceptions,duels_won,duels_lost,fouls_committed,yellow_cards,red_cards,xg,xa
P00164,M2024041,85,0,0,0,0,66,55,0,6,1,11,7,3,0,0,0,0
P00159,M2024041,90,0,0,0,0,53,47,1,1,0,9,7,3,0,0,0,0.02
P00160,M2024041,80,0,0,0,0,64,51,1,5,1,2,4,0,0,0,0,0.11
P00174,M2024041,31,0,0,1,0,11,10,2,0,2,9,7,2,0,0,0.24,0.01
P00169,M2024041,14,1,0,2,1,14,10,2,4,2,8,6,3,0,0,2.52,0.03
P00161,M2024041,10,0,0,1,0,8,6,1,4,0,9,5,0,0,0,0.25,0.1
P00175,M2024041,27,0,0,2,2,10,7,2,0,2,5,4,2,0,0,0.58,0.23
P00171,M2024041,35,1,0,2,1,33,29,1,5,1,4,4,1,0,0,0.07,0.11
P00069,M2024042,85,0,0,0,0,41,37,0,3,3,8,4,3,0,0,0,0
P00067,M2024042,85,0,0,0,0,37,28,0,1,0,6,7,4,0,0,0,0
P00071,M2024042,90,0,0,0,0,63,50,0,6,3,2,4,3,0,0,0,0
P00077,M2024042,85,1,0,2,2,84,72,0,6,1,5,5,3,0,0,0.49,0
P00079,M2024042,90,0,2,2,2,97,87,0,5,1,8,5,2,0,0,0.08,0
P00074,M2024042,85,0,0,0,0,51,47,0,2,2,10,7,0,0,0,0,0
P00075,M2024042,90,0,0,0,0,77,62,1,4,2,4,7,0,0,0,0,0.04
P00088,M2024042,90,0,0,2,0,45,35,0,0,2,14,6,0,0,0,0.19,0
P00084,M2024042,90,0,0,2,0,50,45,1,2,0,7,12,4,0,0,0.19,0.05
P00087,M2024042,90,0,0,3,0,33,29,1,0,2,3,4,2,0,0,0.01,0.0
P00081,M2024042,65,1,0,1,1,51,47,0,2,1,4,6,0,1,0,0.01,0
P00072,M2024042,15,0,0,0,0,10,8,1,0,0,8,9,1,0,0,0,0.02
P00073,M2024042,6,0,0,0,0,4,3,4,1,1,3,7,3,0,0,0,0.58
P00076,M2024042,32,0,0,0,0,18,13,0,1,4,3,5,1,0,0,0,0
P00205,M2024042,75,0,0,0,0,56,45,0,2,4,9,9,2,0,0,0,0
P00204,M2024042,90,0,0,0,0,80,69,1,6,1,7,6,4,0,0,0,0.09
P00206,M2024042,75,0,0,0,0,42,39,4,3,2,8,7,0,0,0,0,0.23
P00207,M2024042,70,0,0,0,0,61,56,1,0,2,13,7,2,0,0,0,0.09
P00209,M2024042,90,1,0,3,2,96,74,0,1,4,7,11,4,0,0,0.22,0
P00212,M2024042,80,1,0,3,3,49,38,0,5,3,13,5,4,0,0,0.19,0
P00208,M2024042,90,0,0,0,0,55,47,0,6,0,10,7,1,0,0,0,0
P00219,M2024042,75,0,0,3,0,25,22,1,2,0,4,4,4,0,0,0.08,0.04
P00201,M2024042,90,0,0,0,0,50,44,2,0,2,12,6,4,0,0,0,0.27
P00202,M2024042,90,0,0,0,0,47,44,0,1,4,9,5,3,0,0,0,0
P00203,M2024042,85,0,0,0,0,47,37,2,2,3,7,4,1,0,0,0,0.22
P00217,M2024042,25,0,0,4,0,12,10,1,2,0,3,5,3,0,0,0.35,0.07
P00215,M2024042,26,0,0,0,0,24,18,0,4,0,2,4,3,0,0,0,0
P00213,M2024042,17,0,0,2,0,12,10,0,6,0,4,7,2,0,0,0.55,0
P00183,M2024043,90,0,0,0,0,74,53,1,2,4,4,3,0,0,0,0,0.14
P00185,M2024043,85,0,0,0,0,62,56,3,3,4,3,3,0,0,0,0,0.11
P00194,M2024043,75,0,0,1,1,20,18,0,0,0,6,12,3,0,0,0.15,0
P00180,M2024043,90,0,0,0,0,43,30,2,0,0,7,13,1,0,0,0,0.2
P00186,M2024043,65,0,0,0,0,49,42,0,4,4,3,4,0,0,0,0,0
P00178,M2024043,90,0,0,0,0,22,19,0,2,0,9,9,4,0,0,0,0
P00197,M2024043,90,0,0,2,0,40,32,1,0,2,6,11,4,0,0,0.38,0.02
P00193,M2024043,80,0,0,0,0,63,44,1,3,1,6,11,4,0,0,0,0.03
P00188,M2024043,90,0,0,1,0,90,71,1,6,0,11,8,4,0,0,0.16,0.14
P00177,M2024043,85,0,0,1,0,19,13,0,0,2,7,8,2,0,0,0.06,0
P00191,M2024043,70,0,0,2,0,74,53,0,3,1,8,8,0,0,0,0.29,0
P00192,M2024043,32,0,0,3,2,26,21,3,3,1,4,9,4,0,0,0.79,0.0
P00196,M2024043,18,0,0,2,0,9,8,1,2,0,2,3,1,0,0,0.07,0.13
P00184,M2024043,9,0,0,0,0,5,3,0,0,4,6,7,1,0,0,0,0
P00179,M2024043,6,0,0,0,0,3,2,2,2,3,3,5,0,0,0,0,0.1
P00011,M2024043,85,0,0,1,0,79,55,0,2,0,9,5,2,0,0,0.1,0
P00007,M2024043,85,0,0,1,1,70,56,1,5,1,2,4,4,0,0,0.07,0.06
P00022,M2024043,70,0,0,3,0,21,17,1,0,2,3,6,4,0,0,0.23,0.14
P00015,M2024043,85,0,1,0,0,80,62,0,3,2,8,6,0,0,0,0,0
P00005,M2024043,75,0,0,0,0,55,46,0,2,2,5,4,4,0,0,0,0
P00006,M2024043,90,0,0,0,0,68,60,0,0,0,8,9,3,0,0,0,0
P00018,M2024043,90,0,0,4,0,27,23,1,0,1,10,7,1,0,0,0.35,0.05
P00019,M2024043,70,0,0,2,0,31,23,2,1,0,5,6,0,0,0,0.27,0.04
P00014,M2024043,90,0,0,2,2,70,57,2,4,0,7,10,3,0,0,0.1,0.05
P00001,M2024043,75,0,0,0,0,20,17,0,1,2,6,8,1,0,0,0,0
P00021,M2024043,85,0,1,1,1,36,29,0,2,2,3,4,0,0,0,1.63,0
P00003,M2024043,19,0,0,0,0,10,9,0,1,4,7,3,3,0,0,0,0
P00010,M2024043,12,1,0,1,1,7,5,0,1,4,2,4,2,1,0,0.13,0
P00013,M2024043,23,0,0,0,0,18,15,1,3,0,2,4,0,0,0,0,0.05
P00002,M2024043,31,0,0,0,0,9,7,0,0,2,7,9,4,0,0,0,0
P00137,M2024044,90,0,0,0,0,58,52,1,6,0,10,4,2,0,0,0,0.14
P00140,M2024044,65,0,0,0,0,47,41,0,2,1,12,8,3,1,0,0,0
P00133,M2024044,75,0,0,0,0,29,24,0,1,2,4,3,4,1,0,0,0
P00142,M2024044,90,0,0,0,0,68,48,1,3,3,5,6,1,0,0,0,0.02
P00144,M2024044,70,0,0,1,1,49,45,0,2,1,5,9,0,1,0,0.14,0
P00139,M2024044,85,0,0,0,0,46,42,2,0,1,4,5,2,0,0,0,0.26
P00154,M2024044,65,0,0,3,2,18,16,1,1,2,4,3,2,0,0,0.13,0.01
P00150,M2024044,90,0,0,2,1,29,21,1,0,1,4,3,3,0,0,0.57,0.03
P00136,M2024044,65,0,0,0,0,46,35,2,4,3,8,10,3,0,0,0,0.05
P00134,M2024044,90,0,0,0,0,23,16,0,1,2,4,5,3,0,0,0,0
P00149,M2024044,70,0,1,2,0,41,37,2,6,3,11,7,1,0,0,0.19,0.01
P00153,M2024044,13,1,0,3,2,5,3,1,2,1,2,3,1,0,0,0.5,0.13
P00148,M2024044,28,1,2,1,1,29,24,2,1,2,5,3,2,0,0,0.01,0.07
P00152,M2024044,14,1,1,2,2,7,5,0,1,2,5,4,4,0,0,0.04,0
P00138,M2024044,29,0,0,0,0,12,9,1,1,1,7,11,0,1,0,0,0.12
P00141,M2024044,31,0,0,0,0,25,19,3,1,3,8,5,4,0,0,0,0.1
P00035,M2024044,80,1,1,1,1,78,57,1,2,3,7,6,0,0,0,0.08,0.06
P00023,M2024044,70,0,0,0,0,31,29,0,0,0,5,3,2,0,0,0,0
P00039,M2024044,80,0,0,2,0,47,35,1,4,4,2,4,0,1,0,0.15,0.05
P00028,M2024044,90,0,0,0,0,61,45,1,0,2,5,6,3,0,0,0,0.03
P00040,M2024044,70,0,0,2,1,27,24,1,1,0,5,2,4,1,0,0.47,0.1
P00044,M2024044,80,0,0,3,1,19,13,1,1,1,7,11,4,0,0,0.35,0.05
P00038,M2024044,80,0,0,0,0,46,40,2,2,4,5,6,2,0,0,0,0.18
P00034,M2024044,90,1,2,1,1,87,75,2,4,1,5,9,3,0,0,0.27,0.21
P00037,M2024044,80,1,0,1,1,72,61,0,6,1,2,3,4,0,0,0.25,0
P00033,M2024044,90,0,0,1,0,54,46,2,5,0,4,6,4,0,0,0.03,0.07
P00024,M2024044,90,0,0,1,1,20,17,0,0,2,7,3,3,0,0,0.29,0
P00029,M2024044,21,0,0,0,0,14,10,2,5,4,7,10,4,1,0,0,0.02
P00032,M2024044,27,0,0,1,0,15,11,0,1,0,10,6,3,0,0,0.13,0
P00025,M2024044,31,1,0,1,1,26,21,1,3,2,8,10,3,0,0,0.09,0.09
P00031,M2024044,32,0,0,0,0,20,17,0,4,2,3,6,2,0,0,0,0
P00036,M2024044,11,0,0,2,2,7,6,1,6,2,8,4,0,0,0,0.17,0.1
P00143,M2024045,90,0,0,1,0,85,71,0,2,3,8,7,4,0,0,0.1,0
P00148,M2024045,90,0,0,2,2,75,61,0,2,3,8,4,4,0,0,0.23,0
P00151,M2024045,75,0,0,0,0,41,38,1,0,2,9,9,1,0,0,0,0.06
P00136,M2024045,85,0,0,0,0,67,58,0,0,0,3,6,3,0,0,0,0
P00135,M2024045,90,0,0,0,0,41,34,0,1,1,14,6,3,0,0,0,0
P00154,M2024045,80,1,1,5,2,43,32,1,0,0,4,3,0,0,0,0.79,0.09
P00134,M2024045,85,0,0,0,0,27,24,0,2,0,5,5,1,0,0,0,0
P00144,M2024045,70,0,0,2,2,49,34,0,1,3,9,9,1,0,0,0.32,0
P00147,M2024045,75,0,0,0,0,75,60,0,6,4,9,5,2,0,0,0,0
P00153,M2024045,90,0,0,5,0,31,26,3,2,2,4,8,4,0,0,0.91,0.28
P00133,M2024045,85,0,0,1,1,31,26,0,1,1,9,7,0,0,0,0.14,0
P00145,M2024045,20,0,0,1,0,18,16,0,1,3,5,11,3,0,0,0.05,0
P00139,M2024045,10,0,0,0,0,7,5,1,5,4,2,3,1,0,0,0,0.14
P00152,M2024045,10,0,1,2,2,4,3,0,1,2,8,4,4,0,0,0.2,0
P00058,M2024045,70,0,0,3,2,77,61,1,4,1,5,2,1,0,0,0.32,0.06
P00055,M2024045,90,0,0,1,1,91,71,0,5,4,4,6,4,0,0,0.28,0
P00064,M2024045,90,0,0,2,0,40,28,0,0,0,3,5,1,0,0,0.39,0
P00060,M2024045,90,0,0,0,0,51,40,1,2,1,4,6,1,0,0,0,0.02
P00057,M2024045,70,0,1,0,0,70,52,3,6,2,7,3,3,0,0,0,0.26
P00054,M2024045,75,0,0,0,0,34,29,0,6,0,6,7,4,0,0,0,0
P00045,M2024045,90,0,0,0,0,35,31,0,1,2,6,8,2,0,0,0,0
P00053,M2024045,90,0,0,0,0,74,64,1,6,4,6,5,2,0,0,0,0.08
P00066,M2024045,70,0,1,3,3,35,28,1,1,1,6,9,0,0,0,-0.3,0.08
P00048,M2024045,90,0,0,0,0,66,58,1,1,2,6,8,3,0,0,0,0.13
P00059,M2024045,80,0,0,1,0,85,60,0,2,3,7,12,0,1,0,0.05,0
P00062,M2024045,11,0,0,2,2,5,4,0,2,1,7,6,2,0,0,3.13,0
P00046,M2024045,15,0,0,0,0,5,3,0,0,2,5,4,0,0,0,0,0
P00052,M2024045,8,0,0,0,0,5,3,0,3,4,8,5,1,0,0,0,0
P00063,M2024045,15,0,0,1,0,4,3,1,1,0,8,9,3,0,0,0.13,0.1
P00034,M2024046,90,0,0,2,0,90,64,0,0,0,12,8,2,0,0,0.45,0
P00026,M2024046,90,0,0,0,0,48,39,1,0,3,8,11,3,0,0,0,0.13
P00024,M2024046,75,0,0,0,0,27,23,0,2,0,8,10,0,0,0,0,0
P00039,M2024046,85,0,0,2,1,84,78,1,1,0,8,10,1,0,0,0.57,0.07
P00044,M2024046,90,1,0,3,1,41,35,1,0,2,5,3,1,0,0,0.7,0.14
P00038,M2024046,85,0,0,2,0,85,62,0,4,1,7,10,0,0,0,0.11,0
P00030,M2024046,90,0,0,0,0,63,51,1,4,4,2,5,2,0,0,0,0.04
P00031,M2024046,85,0,0,0,0,55,41,2,2,1,4,3,1,0,0,0,0.15
P00043,M2024046,90,0,1,1,0,49,40,0,1,0,8,11,1,0,0,0.04,0
P00037,M2024046,80,0,0,1,0,77,64,0,0,2,8,11,3,0,0,0.23,0
P00040,M2024046,80,0,0,2,1,34,30,2,0,1,4,7,2,0,0,0.59,0.0
P00032,M2024046,30,0,0,0,0,25,20,1,1,2,11,5,1,0,0,0,0.07
P00042,M2024046,29,0,0,0,0,14,12,0,1,2,11,8,2,0,0,0,0
P00029,M2024046,18,0,0,0,0,9,6,2,6,4,4,5,0,1,0,0,0.03
P00041,M2024046,8,0,0,2,0,2,1,1,0,1,5,7,4,0,0,0.05,0.11
P00023,M2024046,29,0,0,0,0,8,6,0,0,0,4,3,3,0,0,0,0
P00149,M2024046,75,0,0,3,0,64,48,1,6,0,5,10,1,0,0,0.07,0.02
P00151,M2024046,85,0,1,3,2,31,26,0,1,1,7,8,0,0,0,0.45,0
P00142,M2024046,80,0,0,0,0,64,52,2,6,3,7,5,3,0,0,0,0.23
P00148,M2024046,85,0,0,3,2,52,38,2,4,3,9,5,0,0,0,0.62,0.28
P00146,M2024046,90,0,0,0,0,75,69,0,3,1,3,8,0,1,0,0,0
P00153,M2024046,90,0,0,3,2,23,19,4,2,1,7,4,3,0,0,0.23,0.19
P00138,M2024046,85,0,0,1,0,50,39,1,1,0,2,3,1,0,0,0.19,0.06
P00133,M2024046,75,0,0,0,0,20,17,0,0,2,4,4,1,0,0,0,0
P00147,M2024046,90,0,0,3,0,93,68,0,4,3,4,6,1,0,0,0.17,0
P00150,M2024046,80,0,1,3,3,31,24,1,2,2,8,5,3,0,0,0.4,0.09
P00154,M2024046,90,0,0,2,0,47,37,0,1,1,4,4,4,0,0,-0.13,0
P00135,M2024046,30,0,0,0,0,20,16,0,3,1,3,5,3,0,0,0,0
P00139,M2024046,28,0,0,1,1,24,18,1,3,4,2,5,1,0,0,0.18,0.09
P00152,M2024046,35,0,0,1,0,10,8,0,0,1,9,11,1,0,0,0.3,0
P00096,M2024047,90,0,0,0,0,58,45,2,4,1,9,6,1,0,0,0,0.16
P00091,M2024047,70,0,0,1,0,60,51,0,2,2,4,4,2,1,0,0.22,0
P00104,M2024047,90,1,1,2,1,61,56,0,5,1,5,6,0,0,0,0.14,0
P00105,M2024047,90,0,0,0,0,66,51,0,3,1,3,3,0,0,0,0,0
P00099,M2024047,80,0,0,2,2,83,71,0,6,4,7,12,2,0,0,0.59,0
P00097,M2024047,80,0,0,0,0,71,63,0,5,0,9,9,0,1,0,0,0
P00090,M2024047,70,0,0,0,0,27,23,0,0,1,7,5,0,0,0,0,0
P00101,M2024047,90,0,0,2,1,100,90,0,6,0,11,7,1,0,0,0.19,0
P00102,M2024047,85,0,0,1,1,92,86,2,2,1,2,3,2,0,0,0.11,0.21
P00089,M2024047,80,0,0,1,0,32,25,0,0,1,13,5,0,0,0,0.03,0
P00093,M2024047,85,0,0,0,0,49,40,0,6,1,9,5,0,0,0,0,0
P00109,M2024047,17,0,0,4,0,4,3,0,1,0,3,7,1,0,0,0.46,0
P00092,M2024047,18,0,0,0,0,10,8,0,4,3,4,3,0,0,0,0,0
P00098,M2024047,24,0,0,0,0,21,18,2,2,1,7,6,1,0,0,0,0.2
P00107,M2024047,18,0,0,1,1,5,4,0,1,1,5,3,4,0,0,0.08,0
P00103,M2024047,30,0,0,1,1,28,20,3,1,4,7,8,3,0,0,0.25,0.26
P00172,M2024047,85,0,0,3,3,32,23,1,0,0,3,3,4,0,0,0.46,0.07
P00175,M2024047,80,0,0,3,3,29,23,1,2,2,6,7,3,0,0,0.77,0.1
P00171,M2024047,90,0,1,0,0,89,72,0,0,1,8,5,3,0,0,0,0
P00166,M2024047,80,0,0,0,0,74,65,1,0,0,9,8,2,0,0,0,0.1
P00163,M2024047,65,0,0,0,0,57,53,1,2,0,6,7,0,0,0,0,0.06
P00170,M2024047,90,0,0,1,0,95,84,0,1,4,6,12,4,0,0,0.24,0
P00155,M2024047,75,0,0,0,0,22,18,0,2,1,11,7,3,0,0,0,0
P00158,M2024047,90,0,0,0,0,73,62,1,6,3,3,3,1,0,0,0,0.0
P00164,M2024047,90,0,0,0,0,68,56,0,2,0,3,8,2,0,0,0,0
P00161,M2024047,70,0,0,0,0,48,39,2,0,1,8,9,1,1,0,0,0.13
P00168,M2024047,90,0,0,1,1,97,85,0,0,4,4,3,1,0,0,0.2,0
P00162,M2024047,28,1,0,1,1,14,12,0,6,2,10,9,3,0,0,0.04,0
P00165,M2024047,22,0,0,1,0,20,18,1,6,3,8,5,2,0,0,0.2,0.14
P00160,M2024047,9,0,0,0,0,5,4,1,2,0,6,6,3,0,0,0,0.0
P00174,M2024047,32,0,0,2,1,12,9,0,0,1,13,7,1,1,0,0.47,0
P00031,M2024048,80,0,0,0,0,48,37,0,1,1,9,9,0,0,0,0,0
P00024,M2024048,65,0,0,0,0,14,12,0,2,2,2,5,1,0,0,0,0
P00036,M2024048,90,0,0,0,0,88,72,1,3,2,2,5,0,0,0,0,0.03
P00034,M2024048,90,1,0,1,1,77,71,1,6,3,12,8,2,0,0,0.12,0.1
P00035,M2024048,85,0,0,0,0,91,72,0,3,2,5,11,4,1,0,0,0
P00041,M2024048,90,0,0,1,0,49,37,0,1,1,7,5,3,0,0,0.08,0
P00027,M2024048,90,0,0,0,0,42,32,0,6,1,6,5,0,0,0,0,0
P00026,M2024048,90,0,0,1,0,40,29,1,2,0,3,2,1,0,0,0.15,0.1
P00039,M2024048,85,1,0,2,2,65,60,2,3,2,3,5,1,0,0,0.4,0.0
P00038,M2024048,90,1,0,3,3,55,43,3,4,4,9,7,0,0,0,0.31,0.28
P00042,M2024048,85,0,1,3,0,34,32,0,2,0,9,8,4,0,0,0.85,0
P00032,M2024048,22,0,0,0,0,18,13,2,6,0,4,2,4,1,0,0,0.12
P00029,M2024048,31,0,0,0,0,17,12,1,2,4,12,7,1,0,0,0,0.13
P00040,M2024048,7,0,0,2,0,2,1,4,1,2,6,11,1,1,0,0.21,0.12
P00044,M2024048,12,0,0,0,0,3,2,1,2,0,5,3,4,0,0,0,0.05
P00099,M2024048,70,0,0,2,2,59,45,0,4,0,2,3,0,0,0,0.59,0
P00110,M2024048,90,0,0,4,4,28,20,2,1,2,4,5,4,0,0,0.1,0.24
P00103,M2024048,90,0,0,2,2,59,41,0,2,3,4,3,0,0,0,0.4,0
P00102,M2024048,70,0,0,1,0,66,56,0,1,1,3,6,3,0,0,0.1,0
P00107,M2024048,75,0,0,2,0,25,18,0,2,0,9,6,4,0,0,0.01,0
P00096,M2024048,70,0,0,0,0,49,34,1,1,1,4,9,2,0,0,0,0.04
P00098,M2024048,65,0,0,1,0,55,38,2,5,4,7,8,2,0,0,0.12,0.19
P00094,M2024048,90,0,0,0,0,73,60,1,5,3,8,8,4,0,0,0,0.03
P00093,M2024048,85,0,0,1,0,72,50,0,0,1,6,11,2,0,0,0.2,0
P00090,M2024048,75,0,0,0,0,21,17,0,0,1,5,3,2,0,0,0,0
P00097,M2024048,80,0,0,0,0,67,51,0,5,0,6,7,4,0,0,0,0
P00092,M2024048,22,0,0,0,0,15,13,3,3,3,6,5,4,0,0,0,0.3
P00108,M2024048,22,1,0,1,1,10,8,2,1,2,5,4,1,0,0,0.2,0.2
P00091,M2024048,33,0,0,0,0,27,24,2,0,4,4,7,2,0,0,0,0.15
P00109,M2024048,14,0,0,3,3,5,4,1,1,1,10,5,1,0,0,0.25,0.05
P00095,M2024048,7,0,0,0,0,6,4,3,2,2,8,7,1,0,0,0,0.22
P00141,M2024049,90,0,0,0,0,66,52,0,6,2,8,10,0,0,0,0,0
P00135,M2024049,80,0,0,1,0,67,62,0,4,1,4,2,3,0,0,0.03,0
P00153,M2024049,80,0,0,1,1,39,32,2,1,2,5,5,3,0,0,0.16,0.08
P00142,M2024049,90,0,0,0,0,72,67,0,6,1,7,4,4,1,0,0,0
P00149,M2024049,80,0,0,1,1,49,45,0,2,3,2,3,4,0,0,0.18,0
P00145,M2024049,70,0,0,2,1,45,32,0,1,3,8,6,0,0,0,0.43,0
P00138,M2024049,90,0,0,0,0,49,44,0,0,1,4,3,2,0,0,0,0
P00139,M2024049,80,0,0,0,0,36,31,1,6,2,3,6,1,0,0,0,0.03
P00140,M2024049,85,0,0,0,0,61,42,1,6,0,13,7,0,0,0,0,0.1
P00148,M2024049,90,0,0,1,1,94,72,0,2,4,4,6,0,0,0,0.16,0
P00134,M2024049,90,0,0,0,0,30,25,0,1,1,10,9,2,0,0,0,0
P00154,M2024049,16,0,0,2,2,7,5,2,0,1,12,8,0,0,0,0.34,0.29
P00136,M2024049,13,0,0,0,0,6,4,3,5,1,9,5,2,0,0,0,0.21
P00150,M2024049,8,0,0,1,1,4,3,0,1,0,4,3,2,0,0,0.05,0
P00147,M2024049,21,0,0,1,1,21,19,1,2,0,9,8,2,0,0,0.09,0.04
P00137,M2024049,16,0,0,0,0,7,6,1,4,2,12,8,2,0,0,0,0.08
P00115,M2024049,90,0,0,0,0,65,58,4,3,0,8,5,3,0,0,0,0.49
P00127,M2024049,90,0,2,1,1,83,72,1,2,2,6,11,3,1,0,0.12,0.0
P00119,M2024049,90,0,0,0,0,46,37,0,3,3,7,6,3,0,0,0,0
P00114,M2024049,90,0,0,0,0,49,35,2,4,1,9,9,1,0,0,0,0.13
P00117,M2024049,80,0,0,0,0,64,54,0,0,3,3,6,4,0,0,0,0
P00124,M2024049,90,0,0,0,0,50,35,0,4,3,5,9,2,0,0,0,0
P00116,M2024049,90,0,0,0,0,76,61,2,0,2,2,3,0,0,0,0,0.2
P00129,M2024049,85,0,0,3,1,23,21,0,2,1,8,4,3,0,0,0.64,0
P00125,M2024049,85,0,0,2,1,51,46,1,1,1,3,4,1,0,0,0.23,0.14
P00122,M2024049,85,0,1,2,0,84,76,0,6,2,13,6,2,0,0,0.13,0
P00123,M2024049,90,0,0,3,0,99,86,1,6,2,3,4,3,0,0,0.62,0.02
P00132,M2024049,25,0,0,2,2,13,11,1,0,2,9,4,0,0,0,0.1,0.14
P00120,M2024049,11,0,0,0,0,6,5,2,0,1,7,12,1,0,0,0,0.0
P00128,M2024049,34,0,0,1,1,12,10,1,0,2,7,5,3,0,0,0.0,0.06
P00111,M2024049,25,0,0,0,0,6,4,0,0,1,9,8,2,0,0,0,0
P00113,M2024049,33,0,0,0,0,18,14,0,2,3,7,6,3,0,0,0,0
P00044,M2024050,75,2,0,5,5,17,12,0,1,2,3,5,4,0,0,1.43,0
P00030,M2024050,65,0,0,1,0,56,42,3,5,1,10,5,3,0,0,2.56,0.26
P00042,M2024050,90,0,0,3,0,46,42,0,1,2,7,5,2,0,0,-0.24,0
P00023,M2024050,75,0,0,1,1,23,18,0,0,2,6,10,1,0,0,0.27,0
P00035,M2024050,85,0,0,0,0,68,56,1,5,3,3,2,2,0,0,0,0.07
P00031,M2024050,70,0,0,0,0,40,28,1,3,0,5,9,2,0,0,0,0.0
P00024,M2024050,85,0,0,0,0,37,31,0,2,1,4,7,3,0,0,0,0
P00032,M2024050,90,0,0,0,0,67,61,0,2,1,6,8,4,0,0,0,0
P00034,M2024050,75,1,0,1,1,53,39,1,3,3,10,5,3,0,0,-0.32,0.02
P00036,M2024050,70,1,0,1,1,44,36,4,3,0,10,5,1,0,0,0.23,0.35
P00043,M2024050,80,0,0,1,1,20,14,3,2,1,8,9,3,0,0,0.11,0.15
P00025,M2024050,19,0,0,0,0,13,11,0,4,2,9,4,0,0,0,0,0
P00028,M2024050,26,0,0,0,0,17,15,0,3,3,7,3,3,1,0,0,0
P00029,M2024050,20,0,0,0,0,15,13,2,3,4,8,8,1,0,0,0,0.12
P00027,M2024050,23,0,0,0,0,17,12,2,0,3,8,4,0,0,0,0,0.05
P00038,M2024050,22,0,0,3,1,15,13,2,0,1,6,5,1,0,0,0.71,0.24
P00057,M2024050,85,0,0,0,0,61,50,2,0,3,5,8,4,0,0,0,0.23
P00063,M2024050,65,0,0,3,0,22,17,0,0,2,2,3,3,0,0,0.87,0
P00053,M2024050,90,0,0,1,1,80,75,1,0,1,2,4,4,0,0,0.07,0.01
P00052,M2024050,90,0,0,1,1,66,61,3,6,4,5,4,3,0,0,0.05,0.4
P00045,M2024050,80,0,0,0,0,22,19,0,2,1,7,11,0,0,0,0,0
P00066,M2024050,90,0,0,1,0,36,25,0,1,0,2,4,3,0,0,0.05,0
P00056,M2024050,80,0,0,1,0,72,56,0,2,0,7,10,3,0,0,0.21,0
P00055,M2024050,90,0,0,0,0,91,80,2,2,1,10,7,4,0,0,0,0.25
P00047,M2024050,90,0,0,0,0,61,47,1,6,1,3,8,2,0,0,0,0.14
P00048,M2024050,85,0,0,0,0,63,44,0,2,2,14,5,1,0,0,0,0
P00050,M2024050,85,0,0,0,0,43,36,1,0,2,3,3,4,0,0,0,0.13
P00062,M2024050,24,0,0,1,0,5,3,1,2,2,6,10,1,0,0,0.13,0.0
P00060,M2024050,11,0,0,2,2,6,4,3,5,2,10,5,0,0,0,0.36,0.2
P00059,M2024050,5,0,1,3,3,3,2,0,6,2,4,6,3,0,0,0.14,0
P00051,M2024050,21,0,0,1,0,10,7,1,6,3,8,11,3,0,0,0.05,0.11
P00117,M2024051,90,0,0,0,0,42,38,1,4,0,5,7,4,0,0,0,0.02
P00131,M2024051,65,0,0,3,0,14,11,1,1,1,6,6,1,0,0,0.34,0.12
P00121,M2024051,90,0,0,1,0,100,84,0,6,0,9,4,0,0,0,0.04,0
P00120,M2024051,90,0,0,0,0,51,40,3,2,3,7,8,0,0,0,0,0.23
P00125,M2024051,90,0,0,3,2,60,50,1,6,2,11,7,3,0,0,3.75,0.05
P00127,M2024051,90,0,0,3,2,75,58,0,1,1,2,3,0,0,0,0.37,0
P00126,M2024051,90,0,0,1,1,70,54,1,0,2,6,4,0,0,0,0.04,0.11
P00113,M2024051,65,0,0,0,0,41,38,0,1,2,7,5,3,0,0,0,0
P00129,M2024051,80,0,0,4,2,37,27,1,0,2,5,3,1,1,0,0.33,0.04
P00132,M2024051,90,0,1,5,3,24,18,1,1,0,6,10,3,0,0,0.52,0.05
P00116,M2024051,90,0,0,0,0,46,41,1,0,2,7,9,3,1,0,0,0.14
P00112,M2024051,13,0,0,0,0,5,4,0,2,1,7,8,0,1,0,0,0
P00119,M2024051,7,0,0,0,0,4,3,2,3,4,4,3,1,0,0,0,0.27
P00122,M2024051,28,0,0,0,0,27,25,3,0,4,7,13,3,0,0,0,0.22
P00118,M2024051,18,0,0,0,0,10,9,1,1,2,8,10,3,0,0,0,0.13
P00194,M2024051,90,0,0,2,2,31,26,1,1,1,3,4,1,0,0,0.55,0.08
P00188,M2024051,90,0,0,0,0,98,78,0,0,1,4,5,4,0,0,0,0
P00190,M2024051,90,0,0,3,3,65,54,0,4,3,6,10,2,0,0,0.04,0
P00184,M2024051,85,0,0,0,0,61,54,1,1,3,8,12,0,1,0,0,0.11
P00187,M2024051,85,0,0,1,1,74,55,1,0,3,7,5,0,0,0,0.23,0.09
P00181,M2024051,85,0,0,0,0,71,56,1,2,2,5,6,0,0,0,0,0.08
P00177,M2024051,85,0,0,0,0,29,20,0,2,1,14,6,0,0,0,0,0
P00196,M2024051,75,1,0,3,1,36,26,0,2,2,8,11,1,1,0,0.31,0
P00189,M2024051,90,0,0,2,0,95,77,2,0,1,4,4,4,0,0,0.1,0.12
P00192,M2024051,80,0,0,0,0,58,50,0,2,2,7,8,0,0,0,0,0
P00195,M2024051,80,0,0,0,0,43,36,0,1,1,8,11,4,0,0,0,0
